"Wednesday, January 25, 2017",4:00 pm,"Knight Auditorium, Spurlock Museum, 600 S. Gregory, Urbana",BED SHOE HOME: Poverty and Homelessness in Champaign-Urbana,"Champaign-Urbana is facing a crisis in housing for low-income families and the under-sheltered. To bring this issue into sharper focus, the University Y's Art@ the Y program, in collaboration with the School of Art + Design, and the School of Social Work, initiated BED SHOE HOME, a community-based art action organized by nationally known artist Jane Gilmor, who has maintained socially-engaged art practice since the late 80s. Gilmor was in residence on campus for a month this fall working in community organizations serving the homeless: the Daily Bread Soup Kitchen, Courage Connection, and the Phoenix Center. Gilmor's work explores identity, dislocation, and border crossings: poverty-privilege, public/private, rural/urban, male/female."
"Thursday, January 26, 2017",11:00 am,"Charles G. Miller Auditorium, B102, CLSL","Molecular & Integrative Physiology Seminar: Dr. Amy Baek, UIUC, ""Mechanisms underlying 27-Hydroxycholesterol driven metastasis"", Dr. Kathryn Jewett, UIUC, ""Impaired Mdm2-p53 pathway leads to abnormal homeostatic network activity in fragile X syndrome mice""",
"Thursday, January 26, 2017",12:00 ,"101 International Studies Building, 910 S. Fifth Street, Champaign","Center for Latin America and Caribbean Studies Lecture Series: Dr. Ryan Shosted, Linguistics ""Watx' In K'ul: The Q'anjob'al Health Care Terminology Project at Illinois""",
"Thursday, January 26, 2017",12:00 pm,"101 International Studies Building – 910 S Fifth St, Champaign",CLACS Lecture Series: Watx' In K'ul: The Q'anjob'al Health Care Terminology Project at Illinois,
"Thursday, January 26, 2017",3:30 - 5:00 pm,7 DKH,The Long-Run Effects of Wage Replacement and Job Protection: Evidence from Two Maternity Leave Reforms in Great Britain,The Long-Run Effects of Wage Replacement and Job Protection: Evidence from Two Maternity Leave Reforms in Great Britain
"Thursday, January 26, 2017",4:00 pm,116 Roger Adams Lab,"Professor Alex Miller, University of North Carolina at Chapel Hill, ""Hydride Transfer Tuned by Light and the Reaction Medium: Thermochemistry to Catalysis""",
"Thursday, January 26, 2017",4:00 - 5:00 pm,"Lucy Ellis Lounge, 1080 Foreign Languages Building","Spanish & Portuguese Colloquium - Oscar E. Vasquez: ""Mariano Fortuny's frame and the place of modern Spanish painting""","The death in 1874 of the Catalan painter Mariano Fortuny was a critical juncture in the history of Spanish painting. Spanish art criticism was filled with both tremendous hope and disappointment; political hope with the installation of a restoration government and new king, and disillusionment because of the early death of the gifted artist seen by many as the leader of a hoped-for rebirth of a Spanish national school. The art critical press's response to his death demonstrates the anxiety over the international status of Spanish art in the late nineteenth century. Just as important, it also demonstrates how the history of Spanish modern art was modled by critic's melancholy and desire for objects that were, at least briefly, personified by Fortuny himself. "
"Thursday, January 26, 2017",4:00 pm,"Charles G. Miller Auditorium, B102 Chemical & Life Sciences Laboratory, 601 S. Goodwin Avenue, Urbana","Microbiology Seminar:  Dr. Carolyn Coyne, University of Pittsburgh -- ""Antiviral signaling at the maternal-fetal interface""""",
"Thursday, January 26, 2017",4:00 pm,109 English Building,"Dialogue: A Polish-Jewish Film Series - ""Ida"" (2013)","Ida will be introduced by Professor George Gasyna. Each film screening will be followed by discussion on topics found in the film. All are welcome to attend, and free pizza will be provided by the Program in Jewish Culture and Society.   This event is co-sponsored by the University of Illinois European Union Center (EUC), a National Resource Center funded through a US Department of Education Title VI grant."
"Thursday, January 26, 2017",4:00 pm,"109 English Building (608 S. Wright St., Urbana)","""Ida"" (2013)","Part of ""Dialogue: A Polish-Jewish Film Series""   Ida will be introduced by Prof. George Gasyna (Associate Professor of Slavic Languages and Literatures, and Comparative and World Literature).   Each film screening will be followed by a thoughtful discussion on the topic of the film.  All are welcome to attend.    Free pizza will be provided by the Program in Jewish Culture and Society."
"Thursday, January 26, 2017",4:00 pm,FLB 1080 (Lucy Ellis Lounge),"""Mariano Fortuny’s frame and the place of modern Spanish painting"" -- Oscar E. Vázquez, Associate Professor Program in Art History, UIUC","The 1874 death of the Catalan painter Mariano Fortuny was a critical juncture in the history of Spanish painting. Spanish art criticism was filled with both tremendous hope and disappointment; hope for a restoration government and new king, disillusionment because of the gifted artist’s early death and the loss of a leader in the rebirth the Spanish national school. Responses to his death demonstrate anxiety over the international status of Spanish art, as well as how the history of Spanish modern art was molded by critics’ melancholy and desire for objects that were, at least briefly, personified by Fortuny himself."
"Thursday, January 26, 2017",5:00 - 7:00 pm,"Murphy Gallery, University YMCA, 1001 S. Wright St, Urbana",Exhibit Opening: BED SHOE HOME,"Champaign-Urbana is facing a crisis in housing for low-income families and the under-sheltered. To bring this issue into sharper focus, the University Y's Art@ the Y program, in collaboration with the School of Art + Design, and the School of Social Work, initiated BED SHOE HOME, a community-based art action organized by nationally-known artist Jane Gilmor, who has maintained socially-engaged art practice since the late 80s. Gilmor was in residence on campus for a month this fall, working in community organizations serving the homeless: the Daily Bread Soup Kitchen, Courage Connection, and the Phoenix Center. This project helped build a sense of communty both within the under-sheltered population and between the University, the larger C-U community, and those living on the edges. Gilmor's work explores identity, dislocation, and border crossings: poverty/privilege, public/private, rural/urban, male/female."
"Thursday, January 26, 2017",5:00 pm,Illini Union Basement,Chit Chat,
"Thursday, January 26, 2017",6:15 - 8:15 pm,"Lucy Ellis Lounge, 1080 Foreign Languages Building",Movie Night: Euskal Pilota. Larrua Harriaren Contra (Basque Ball. Skin Against Stone),"Basque Country, 2003 Language: Spanish Basque (English Subtitles) Director: Julio Medem Running Time: 115 minutes Thorough documentary about the Basque conflict. It interviews almost all actors in the Basque Country, providing a complete array of perspectives. Interviewees include writers (Bernardo Atxaga, Ramon Saizarbitoria); politicians (Xabier Arzallus, Arnaldo Otegi); journalists (Iñaki Gabilondo) and many more. "
"Tuesday, September 13, 2016",All Day,Spurlock Museum of World Cultures,Medieval Irish Masterpieces in Modern Reproduction Exhibition,"“Medieval Irish Masterpieces in Modern Reproduction” showcases two extraordinary University of Illinois collections of modern reproductions of medieval Irish art. The craft of metalworking is represented by two dozen superb electrotype facsimiles of jewelry and reliquaries such as the Tara Brooch and the Cross of Cong made by the firm of Dublin jeweler Edmond Johnson, originally for the 1893 Chicago World’s Fair. The art of the scribe is illustrated by ten limited-edition facsimiles of medieval Irish manuscripts such as the Leabhar Breac and the Book of Kells published by learned societies such as the Royal Irish Academy and commercial presses such as Urs Graf Verlag. Most of these reproductions were acquired by the University in and around 1916, the year of the Irish “Easter Rising” against British rule. They celebrated Irish culture as part of an Irish Foundation envisioned by Gertrude Schoepperle, a noted Celtic scholar in the English Department. This centenary exhibit and symposium places these reproductions in relation to their medieval originals and in the modern context of the “Gaelic Revival” and the construction, imagination, and study of Irish cultural heritage and national identity in Ireland and America."
